count,diagnosis,group_name,subgroup_name,male_count,female_count,age_mean,age_range,age_minimum,age_maximum,age_median,id
46.0,aMCI,patients,,,,,,,,,pmid_24838536
21.0,healthy,controls,,,,,,,,,pmid_24838536
6.0,children,patients,children,3.0,3.0,9.0,8-10 years,8.0,10.0,9.0,pmid_10458945
6.0,adults,patients,adults,3.0,3.0,22.5,19-26 years,19.0,26.0,22.5,pmid_10458945
39.0,early-onset schizophrenia,patients,EOS,,,,,,,,pmid_27000303
31.0,,healthy,,,,,,,,,pmid_27000303
50.0,healthy,patients,Group A,25.0,25.0,30.0,20-40,20.0,40.0,30.0,pmid_31123150
40.0,,healthy,Group B,20.0,20.0,35.0,25-45,25.0,45.0,35.0,pmid_31123150
14.0,ALS,patients,,,,,,,,,pmid_20543183
18.0,control,subjects,,,,,,,,,pmid_20543183
206.0,BD,patients,depressed,,,,,,,,pmid_26454335
96.0,SCZ,patients,,,,,,,,,pmid_26454335
136.0,,healthy,,,,,,,,,pmid_26454335
13.0,recovered patients with a history of major depression,patients,unmedicated,,,,,,,,pmid_19529923
14.0,,healthy,,,,,,,,,pmid_19529923
30.0,knee osteoarthritis,patients,older,,,,,,,,pmid_26511911
28.0,non-demented ALS,patients,,,,,,,,,pmid_15163610
18.0,healthy,controls,,,,,,,,,pmid_15163610
23.0,dyslexic,children,10-year-old,,,,,,,,pmid_22387166
10.0,neurologically intact,participants,right-handed,10.0,0.0,,,,,,pmid_17229828
14.0,PD patients with psychotic symptoms,patients,,,,,,,,,pmid_32540629
23.0,PD patients without psychotic symptoms,patients,,,,,,,,,pmid_32540629
19.0,,healthy,,,,,,,,,pmid_32540629
19.0,chronic pain,patients,CBT,,,,,,,,pmid_26958466
19.0,chronic pain,patients,control,,,,,,,,pmid_26958466
33.0,,healthy,adult participants,,,,,,,,pmid_22956667
140.0,knee osteoarthritis,patients,,,,,,,,,pmid_31395306
100.0,Type 2 Diabetes Mellitus,patients,male,50.0,50.0,55.0,40-70,40.0,70.0,55.0,pmid_27159875
100.0,Type 2 Diabetes Mellitus,patients,female,50.0,50.0,60.0,45-75,45.0,75.0,60.0,pmid_27159875
17.0,,healthy,young adults,,,,,,,,pmid_22109998
9.0,ALS,patients,non-demented,,,,,,,,pmid_20593194
10.0,healthy,controls,,,,,,,,,pmid_20593194
22.0,schizophrenia,patients,,,,,,,,,pmid_26379600
24.0,depression,patients,,,,,,,,,pmid_26379600
21.0,,controls,,,,,,,,,pmid_26379600
16.0,,healthy,females,0.0,16.0,,,,,,pmid_19501062
18.0,schizophrenia,patients,,,,,,,,,pmid_16503328
18.0,,healthy,,,,,,,,,pmid_16503328
20.0,ALS,patients,group 1,10.0,10.0,55.0,40-70,40.0,70.0,55.0,pmid_21060689
20.0,,healthy,group 2,10.0,10.0,50.0,35-65,35.0,65.0,50.0,pmid_21060689
50.0,healthy,patients,group 1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,pmid_22359406
40.0,,healthy,group 2,20.0,20.0,35.0,25-45,25.0,45.0,35.0,pmid_22359406
12.0,MDD,patients,adults,,,,,,,,pmid_19726030
15.0,,healthy,adults,,,,,,,,pmid_19726030
16.0,post-menopausal elderly women,participants,ERT group,0.0,16.0,78.5,73-84,73.0,84.0,78.5,pmid_16084069
15.0,ASD,patients,adults,15.0,0.0,,,,,,pmid_24078018
15.0,,healthy,adults,15.0,0.0,,,,,,pmid_24078018
17.0,CM,patients,,,,,,,,,pmid_34079699
20.0,,healthy,,,,,,,,,pmid_34079699
36.0,conduct disorder,patients,early-onset,36.0,0.0,,,,,,pmid_21454920
27.0,conduct disorder,patients,adolescent-onset,27.0,0.0,,,,,,pmid_21454920
27.0,,healthy,,,,,,,,,pmid_21454920
18.0,IGD,patients,individuals with IGD,,,,,,,,pmid_28545006
21.0,RGU,patients,individuals with RGU,,,,,,,,pmid_28545006
19.0,NLFGU,patients,individuals with NLFGU,,,,,,,,pmid_28545006
17.0,chronic outpatients with SZ,patients,,,,,,,,,pmid_20720534
17.0,,healthy,,,,,,,,,pmid_20720534
20.0,major depressive episode,patients,medication-free,,,,,,,,pmid_22659303
49.0,PD,patients,normal cognition,,,,,,,,pmid_35898326
37.0,,healthy,,,,,,,,,pmid_35898326
33.0,BPD,patients,female,0.0,33.0,,,,,,pmid_28388995
23.0,BPD,patients,male,23.0,0.0,,,,,,pmid_28388995
30.0,,healthy,women,0.0,30.0,,,,,,pmid_28388995
26.0,,healthy,men,26.0,0.0,,,,,,pmid_28388995
32.0,,healthy,,,,,,,,,pmid_24076046
35.0,,healthy,,,,,,,,,pmid_30656602
343.0,schizophrenia,patients,first-episode,,,,,,,,pmid_27445261
23.0,pediatric BD,patients,,,,14.2,,,,,pmid_17988357
22.0,,healthy,,,,14.7,,,,,pmid_17988357
19.0,FM patients,patients,,,,,,,,,pmid_22715371
22.0,,healthy,,,,,,,,,pmid_22715371
1.0,Primary insomnia,patients,PI patients,0.0,1.0,,,,,,pmid_32807158
20.0,aMCI,patients,aMCI patients,10.0,10.0,65.0,55-75,55.0,75.0,60.0,pmid_18455308
20.0,,healthy,healthy participants,10.0,10.0,60.0,50-70,50.0,70.0,55.0,pmid_18455308
16.0,healthy,patients,women treated with hormone therapy since the menopause,0.0,16.0,,,,,,pmid_11158031
12.0,,healthy,women not treated with hormones,0.0,12.0,,,,,,pmid_11158031
1.0,,healthy,mildly hungry,0.0,1.0,,,,,,pmid_23428568
1.0,IBS,patients,,0.0,1.0,,,,,,pmid_20003075
1.0,,healthy,,1.0,0.0,30.0,20-40,20.0,40.0,30.0,pmid_20003075
59.0,healthy,patients,adults,,,,,,,,pmid_21365716
1.0,obese,patients,men,1.0,0.0,,,,,,pmid_23261871
1.0,obese,patients,women,0.0,1.0,,,,,,pmid_23261871
905.0,chronic smokers,patients,smokers,,,,,,,,pmid_33010686
1344.0,,healthy,nonsmokers,,,,,,,,pmid_33010686
9.0,,healthy,,,,,,,,,pmid_10405732
20.0,mindfulness practitioners,patients,mindfulness practitioners,10.0,10.0,35.0,25-45,25.0,45.0,30.0,pmid_22172578
20.0,,healthy,controls,10.0,10.0,40.0,30-50,30.0,50.0,35.0,pmid_22172578
30.0,Internet addiction disorder,patients,,15.0,15.0,25.0,20-30,20.0,30.0,25.0,pmid_23933447
30.0,,healthy,,15.0,15.0,30.0,25-35,25.0,35.0,30.0,pmid_23933447
20.0,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,pmid_17209415
15.0,,healthy,Group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,pmid_17209415
109.0,Parkinson's disease,patients,,,,,,,,,pmid_25045127
1.0,healthy,patients,group1,10.0,15.0,30.0,20-40,20.0,40.0,25.0,pmid_17065458
2.0,,healthy,group2,5.0,8.0,45.0,40-50,40.0,50.0,47.0,pmid_17065458
15.0,,healthy,,,,,,,,,pmid_20399274
14.0,ADHD,patients,boys,14.0,0.0,,,,,,pmid_20702071
12.0,healthy,controls,,12.0,0.0,,,,,,pmid_20702071
17.0,cannabis users,patients,,,,,,,,,pmid_33329150
14.0,,healthy,,,,,,,,,pmid_33329150
25.0,ADHD,patients,youths,,,10.9,s.d.=2.2,,,,pmid_24451066
23.0,,healthy,youths,,,11.2,s.d.=2.9,,,,pmid_24451066
1.0,,healthy,right hand,1.0,0.0,30.0,20-40,20.0,40.0,30.0,pmid_12232693
1.0,,healthy,left hand,1.0,0.0,25.0,20-30,20.0,30.0,25.0,pmid_12232693
1.0,healthy,patients,Group A,10.0,15.0,35.0,20-50,20.0,50.0,30.0,pmid_20384781
2.0,,healthy,Group B,5.0,8.0,45.0,30-60,30.0,60.0,40.0,pmid_20384781
31.0,,healthy,,,,,,,,,pmid_20943318
50.0,healthy,patients,group 1,25.0,25.0,35.0,20-50,20.0,50.0,30.0,pmid_22956669
30.0,,healthy,group 2,15.0,15.0,45.0,30-60,30.0,60.0,40.0,pmid_22956669
12.0,Parkinson's disease with hypersexuality,patients,,12.0,0.0,,,,,,pmid_23378222
12.0,Parkinson's disease control patients without hypersexuality or other impulse control disorders,patients,,,,,,,,,pmid_23378222
50.0,healthy,patients,group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,pmid_14691061
40.0,,healthy,group B,20.0,20.0,45.0,30-60,30.0,60.0,40.0,pmid_14691061
36.0,amnestic mild cognitive impairment (aMCI) patients,patients,,,,,,,,,pmid_27345927
46.0,,healthy,,,,,,,,,pmid_27345927
46.0,hemodialysis patients,patients,,,,,,,,,pmid_32328355
47.0,,healthy,,,,,,,,,pmid_32328355
24.0,MJ-using adolescents,patients,,,,18.2,0.7,18.2,18.2,18.2,pmid_22835865
24.0,,healthy,,,,18.0,1.9,18.0,18.0,18.0,pmid_22835865
14.0,non-CNS cancers,patients,breast cancer survivors,,,,,,,,pmid_23934234
2.0,prostate cancer,patients,,,,,,,,,pmid_23934234
10.0,ADHD,patients,adolescent boys,10.0,0.0,,,,,,pmid_15502603
12.0,,healthy,controls,0.0,12.0,,,,,,pmid_15502603
50.0,healthy,patients,group 1,25.0,25.0,35.0,20-50,20.0,50.0,30.0,pmid_25360099
40.0,,healthy,group 2,20.0,20.0,45.0,30-60,30.0,60.0,40.0,pmid_25360099
8.0,refractory neuropathic pain,patients,,,,,,,,,pmid_17724284
28.0,high-altitude residents,patients,high-altitude residents,,,,,,,,pmid_21107542
30.0,,healthy,sea level residents,,,,,,,,pmid_21107542
33.0,healthy,volunteers,,,,,,,,,pmid_23762172
12.0,neurologically normal,subjects,right-handed,,,,,,,,pmid_10408650
37.0,ADHD,patients,male,37.0,0.0,,,,,,pmid_26049007
35.0,,healthy,male,35.0,0.0,,,,,,pmid_26049007
20.0,SNS addiction,social network site (SNS) users,varying degrees of SNS addiction,,,,,,,,pmid_28332625
8.0,Tai Chi,patients,TC,4.0,4.0,,,,,,pmid_30122327
8.0,Water Aerobics,patients,WA,4.0,4.0,,,,,,pmid_30122327
22.0,major depressive disorder,patients,,,,,,,,,pmid_19007997
22.0,,healthy,,,,,,,,,pmid_19007997
50.0,healthy,patients,group 1,25.0,25.0,35.0,20-50,20.0,50.0,30.0,pmid_32152105
60.0,patients,patients,group 2,30.0,30.0,45.0,30-60,30.0,60.0,40.0,pmid_32152105
24.0,PD-FoG,patients,PD-FoG patients,,,,,,,,pmid_33838547
18.0,,healthy,healthy controls,,,,,,,,pmid_33838547
20.0,ASD,patients,ASD-subjects,10.0,10.0,25.0,20-30,20.0,30.0,25.0,pmid_22970227
30.0,,healthy,typically developed-participants,15.0,15.0,28.0,25-35,25.0,35.0,28.0,pmid_22970227
11.0,ADHD,patients,medication-nave adults with persistent inattentive/hyperactive behaviours,,,,,,,,pmid_20060129
14.0,healthy,controls,age-matched,,,,,,,,pmid_20060129
995.0,,healthy,,,,,,,,,pmid_32555497
106.0,RD,patients,RD,,,,,,,,pmid_30189332
106.0,ADHD,patients,ADHD,,,,,,,,pmid_30189332
106.0,RD/ADHD,patients,RD/ADHD,,,,,,,,pmid_30189332
12.0,ALS,patients,,12.0,0.0,,,,,,pmid_24275213
12.0,,healthy,,12.0,0.0,,,,,,pmid_24275213
55.0,high-functioning ASC,patients,children,,,,,,,,pmid_28018573
58.0,typically developing,controls,children,,,,,,,,pmid_28018573
84.0,cocaine dependent,patients,,,,,,,,,pmid_24090712
86.0,,healthy,,,,,,,,,pmid_24090712
40.0,type 2 diabetes,patients,,,,,,,,,pmid_27365332
43.0,,healthy,,,,,,,,,pmid_27365332
50.0,tinnitus,patients,group 1,25.0,25.0,45.0,30-60,30.0,60.0,40.0,pmid_26299843
50.0,,healthy,group 2,30.0,20.0,35.0,20-50,20.0,50.0,30.0,pmid_26299843
23.0,ASD,patients,adults,23.0,0.0,,,,,,pmid_20102666
23.0,,healthy,age- and gender-matched,23.0,0.0,,,,,,pmid_20102666
20.0,amyotrophic lateral sclerosis (ALS),patients,,12.0,8.0,55.0,40-70,40.0,70.0,58.0,pmid_15750701
20.0,,controls,,10.0,10.0,50.0,35-65,35.0,65.0,52.0,pmid_15750701
46.0,schizophrenia,patients,,,,,,,,,pmid_27662482
46.0,healthy,control subjects,,,,,,,,,pmid_27662482
21.0,schizophrenia,patients,psychotic episode,,,,,,,,pmid_26892851
42.0,,healthy,,,,,,,,,pmid_26892851
49.0,nonconstipated irritable bowel syndrome (IBS),patients,,26.0,23.0,,,,,,pmid_12360456
31.0,ADHD,patients,adult,,,,,,,,pmid_20879808
31.0,control,subjects,,,,,,,,,pmid_20879808
12.0,ADHD,patients,adolescents,12.0,0.0,13.5,9-18,9.0,18.0,13.5,pmid_25328838
12.0,,healthy,controls,12.0,0.0,13.5,9-18,9.0,18.0,13.5,pmid_25328838
7.0,VS,patients,,,,,,,,,pmid_17372124
4.0,MCS,patients,,,,,,,,,pmid_17372124
26.0,T2DM,patients,,,,,,,,,pmid_25272033
26.0,,healthy,,,,,,,,,pmid_25272033
20.0,healthy,patients,female,0.0,20.0,,,,,,pmid_12644355
25.0,ADHD,patients,adolescents,19.0,6.0,,14-17 years,,,,pmid_27399612
33.0,,healthy,adolescents,22.0,11.0,,14-17 years,,,,pmid_27399612
20.0,,healthy,control,10.0,10.0,30.0,20-40,20.0,40.0,30.0,pmid_28736535
30.0,patients,patients,TCC,15.0,15.0,45.0,35-55,35.0,55.0,45.0,pmid_28736535
1.0,healthy,patients,group1,10.0,15.0,35.0,20-50,20.0,50.0,30.0,pmid_19837178
2.0,,healthy,group2,5.0,8.0,45.0,30-60,30.0,60.0,40.0,pmid_19837178
20.0,disruptive behavior disorders,patients,youths,,,,,,,,pmid_23450288
18.0,healthy,comparison youths,youths,,,,,,,,pmid_23450288
104.0,AUD/CUD,adolescents,,,,,,,,,pmid_31541926
12.0,chronic pain patients,patients,,,,,,,,,pmid_23685185
20.0,healthy,patients,group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,pmid_22689216
15.0,,healthy,group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,pmid_22689216
10.0,amyotrophic lateral sclerosis (ALS),patients,,10.0,0.0,,,,,,pmid_16463149
10.0,,healthy,,10.0,0.0,,,,,,pmid_16463149
105.0,PTSD,patients,,,,,,,,,pmid_18266495
50.0,healthy,patients,Group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,pmid_20044889
30.0,,healthy,Group B,15.0,15.0,45.0,30-60,30.0,60.0,40.0,pmid_20044889
77.0,stroke patients,patients,,,,,,,,,pmid_24068813
34.0,HIV,patients,,,,,,,,,pmid_27761943
42.0,,healthy,,,,,,,,,pmid_27761943
50.0,MCI,patients,MCI subjects,25.0,25.0,70.0,60-80,60.0,80.0,70.0,pmid_25738156
50.0,,healthy,healthy aging individuals,25.0,25.0,65.0,55-75,55.0,75.0,65.0,pmid_25738156
23.0,schizophrenia,patients,antipsychotic-naive,15.0,8.0,25.0,18-35,18.0,35.0,24.0,pmid_22868877
24.0,healthy,controls,initially matched,12.0,12.0,26.0,19-36,19.0,36.0,25.0,pmid_22868877
40.0,young adults,participants,,,,,,,,,pmid_31875047
22.0,TRD,patients,,,,,,,,,pmid_20665717
26.0,,healthy,,,,,,,,,pmid_20665717
22.0,depressed,patients,NDD,,,,,,,,pmid_20665717
26.0,bipolar disorder,patients,unmedicated,13.0,13.0,,,,,,pmid_17202544
15.0,bipolar disorder,patients,with ADHD,15.0,0.0,,,,,,pmid_17202544
17.0,,healthy,,17.0,0.0,,,,,,pmid_17202544
20.0,healthy,patients,subgroup1,10.0,10.0,35.0,20-50,20.0,50.0,30.0,pmid_23582377
15.0,,healthy,subgroup2,8.0,7.0,45.0,30-60,30.0,60.0,50.0,pmid_23582377
13.0,unmedicated major depressive disorder,patients,,,,,,,,,pmid_22420038
14.0,healthy,comparison subjects,,,,,,,,,pmid_22420038
16.0,,healthy,offspring genetically at risk for bipolar disorder and other Axis I disorders,8.0,8.0,14.5,12-17,12.0,17.0,14.5,pmid_22355302
16.0,,healthy,age- and gender-matched low-risk offspring of healthy parents,8.0,8.0,14.5,12-17,12.0,17.0,14.5,pmid_22355302
20.0,healthy,patients,group 1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,pmid_19833143
15.0,,healthy,group 2,8.0,7.0,42.0,35-50,35.0,50.0,45.0,pmid_19833143
54.0,disorders of consciousness,patients,,,,,,,,,pmid_20130250
319.0,,healthy,identical and fraternal twins,,,23.6,1.8 years,,,,pmid_21795540
18.0,,healthy,high social anhedonia,10.0,8.0,30.0,20-40,20.0,40.0,32.0,pmid_29055240
19.0,,healthy,low social anhedonia,12.0,7.0,28.0,22-35,22.0,35.0,27.0,pmid_29055240
20.0,healthy,patients,young,10.0,10.0,25.0,20-30,20.0,30.0,25.0,pmid_20146609
15.0,patients,patients,older,8.0,7.0,65.0,60-70,60.0,70.0,65.0,pmid_20146609
1.0,healthy,patients,group 1,10.0,15.0,35.0,20-50,20.0,50.0,30.0,pmid_17948885
2.0,,healthy,group 2,5.0,8.0,45.0,30-60,30.0,60.0,40.0,pmid_17948885
12.0,IAD,patients,IAD-afflicted,,,,,,,,pmid_20833229
12.0,,healthy,normal university students,,,,,,,,pmid_20833229
50.0,healthy,patients,group 1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,pmid_20673803
40.0,,healthy,group 2,20.0,20.0,35.0,25-45,25.0,45.0,35.0,pmid_20673803
27.0,IGD,patients,male,27.0,0.0,,,,,,pmid_27975158
35.0,,healthy,demographically matched,,,,,,,,pmid_27975158
12.0,major depressive disorder,patients,"partially remitted, medicated inpatients",,,,,,,,pmid_17197035
17.0,,healthy,controls,,,,,,,,pmid_17197035
17.0,cocaine users,patients,chronic cocaine users,,,,,,,,pmid_26969866
17.0,,healthy,matched stimulant-naive healthy controls,,,,,,,,pmid_26969866
31.0,ADHD,patients,young adults,20.0,11.0,25.0,18-30,18.0,30.0,24.0,pmid_28406942
41.0,,healthy,young adults,25.0,16.0,26.0,20-35,20.0,35.0,25.0,pmid_28406942
325.0,Parkinson's disease,patients,,180.0,145.0,,,,,,pmid_32727214
50.0,subjective tinnitus,patients,male,25.0,25.0,45.0,30-60,30.0,60.0,45.0,pmid_23825684
50.0,subjective tinnitus,patients,female,25.0,25.0,42.0,25-55,25.0,55.0,42.0,pmid_23825684
37.0,PD,patients,PD-Pre-DBS,,,,,,,,pmid_34354566
37.0,PD,patients,PD-Post-DBS,,,,,,,,pmid_34354566
13.0,,healthy,HCs,,,,,,,,pmid_34354566
9.0,intractable neuropathic pain in the lower limbs,patients,,,,,,,,,pmid_19874903
20.0,healthy,patients,group 1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,pmid_19321780
15.0,,healthy,group 2,8.0,7.0,42.0,35-50,35.0,50.0,45.0,pmid_19321780
15.0,ALS,patients,early stages of disease,,,,,,,,pmid_25063233
15.0,bvFTD,patients,early stages of disease,,,,,,,,pmid_25063233
15.0,,healthy,,,,,,,,,pmid_25063233
20.0,depressed PD,patients,depressed,,,,,,,,pmid_25545969
40.0,nondepressed PD,patients,nondepressed,,,,,,,,pmid_25545969
43.0,,healthy,,,,,,,,,pmid_25545969
16.0,detoxified male alcoholics,patients,,16.0,0.0,,,,,,pmid_17291784
16.0,,healthy,,16.0,0.0,,,,,,pmid_17291784
23.0,MDD,patients,,,,,,,,,pmid_25448375
20.0,,healthy,,,,,,,,,pmid_25448375
26.0,IGD,patients,,,,,,,,,pmid_30123144
30.0,healthy,controls,matched,,,,,,,,pmid_30123144
20.0,IGD,patients,completed CBT,,,,,,,,pmid_30123144
17.0,alcohol dependence,participants,,11.0,6.0,,,,,,pmid_28340213
18.0,mild cognitive impairment,patients,amnestic MCI,,,,,,,,pmid_22241376
20.0,,healthy,elderly individuals,,,,,,,,pmid_22241376
13.0,ADHD,patients,boys,13.0,0.0,13.0,1.4,13.0,13.0,13.0,pmid_16919409
1.0,,healthy,men,1.0,0.0,30.0,25-35,25.0,35.0,30.0,pmid_29866743
1.0,,healthy,women,0.0,1.0,28.0,25-30,25.0,30.0,28.0,pmid_29866743
15.0,schizophrenia or schizoaffective disorder,patients,,,,,,,,,pmid_20005675
15.0,healthy,controls,,,,,,,,,pmid_20005675
50.0,healthy,patients,group1,25.0,25.0,35.0,20-50,20.0,50.0,30.0,pmid_19508693
40.0,,healthy,group2,20.0,20.0,45.0,30-60,30.0,60.0,40.0,pmid_19508693
29.0,IGD,patients,male,29.0,0.0,,,,,,pmid_31146550
23.0,,healthy,male,23.0,0.0,,,,,,pmid_31146550
19.0,migraine patients,patients,female,,,,,,,,pmid_25045376
20.0,,healthy,,,,,,,,,pmid_25045376
20.0,,healthy,young adults,10.0,10.0,25.0,20-30,20.0,30.0,25.0,pmid_26741799
23.0,schizophrenia,patients,,,,,,,,,pmid_21205806
24.0,healthy,comparison subjects,,,,,,,,,pmid_21205806
23.0,ADHD,patients,adults,,,,,,,,pmid_25938917
23.0,ADHD,patients,children,,,,,,,,pmid_25938917
11.0,IGD,patients,,,,,,,,,pmid_24388058
11.0,,healthy,,,,,,,,,pmid_24388058
35.0,diabetic retinopathy,patients,,18.0,17.0,,,,,,pmid_32884311
38.0,,healthy,,18.0,20.0,,,,,,pmid_32884311
18.0,BPD,patients,female,0.0,18.0,,,,,,pmid_24100929
18.0,healthy,control subjects,female,0.0,18.0,,,,,,pmid_24100929
19.0,schizophrenia,patients,male,19.0,0.0,,,,,,pmid_15056518
15.0,healthy,comparison subjects,male,15.0,0.0,,,,,,pmid_15056518
22.0,cocaine users,patients,COCs,18.0,4.0,55.0,50-60,50.0,60.0,55.0,pmid_30328665
19.0,,healthy,CTRLs,15.0,4.0,55.0,50-60,50.0,60.0,55.0,pmid_30328665
20.0,ALS,patients,without bulbar signs,11.0,9.0,,,,,,pmid_21128080
20.0,ALS,patients,with bulbar signs,,,,,,,,pmid_21128080
20.0,,healthy,,,,,,,,,pmid_21128080
18.0,AN,patients,,,,,,,,,pmid_22684096
20.0,BN,patients,,,,,,,,,pmid_22684096
20.0,,healthy,,,,,,,,,pmid_22684096
22.0,BipD,patients,,,,,,,,,pmid_28504840
22.0,UniD,patients,,,,,,,,,pmid_28504840
22.0,,healthy,,,,,,,,,pmid_28504840
16.0,healthy,patients,meditation-nave,,,,,,,,pmid_21071182
100.0,healthy,patients,group 1,50.0,50.0,35.0,20-50,20.0,50.0,30.0,pmid_31248666
80.0,,healthy,group 2,40.0,40.0,45.0,30-60,30.0,60.0,40.0,pmid_31248666
1.0,healthy,participants,adults,1.0,0.0,30.0,20-40,20.0,40.0,30.0,pmid_22661409
114.0,persistent pain,participants,healthy,,,,,,,,pmid_23574118
20.0,healthy,patients,group1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,pmid_18303983
15.0,,healthy,group2,8.0,7.0,42.0,35-50,35.0,50.0,45.0,pmid_18303983
42.0,healthy,Tai Chi,elderly women,0.0,42.0,,,,,,pmid_33192481
10.0,,healthy,,,,,,,,,pmid_9305814
1616.0,migraine patients,patients,,,,,,,,,pmid_36098838
1681.0,,healthy,,,,,,,,,pmid_36098838
17.0,IGD,patients,,,,,,,,,pmid_25738502
24.0,healthy,controls,,,,,,,,,pmid_25738502
17.0,CP/HCU,patients,,,,,,,,,pmid_23510564
17.0,CP/LCU,patients,,,,,,,,,pmid_23510564
17.0,TD,controls,,,,,,,,,pmid_23510564
19.0,IGD,patients,,,,22.2,3.08,,,,pmid_26928344
21.0,,healthy,controls,,,22.8,3.5,,,,pmid_26928344
40.0,,healthy,,,,,,,,,pmid_24550995
112.0,CUD/AUD,adolescents,,,,,,,,,pmid_32135572
20.0,heavy cannabis users,patients,adolescent,15.0,5.0,17.5,15-19,15.0,19.0,17.0,pmid_23791961
20.0,,healthy,adolescent,10.0,10.0,17.0,16-18,16.0,18.0,17.0,pmid_23791961
18.0,schizophrenia,patients,AVH,,,,,,,,pmid_26053998
18.0,schizophrenia,patients,Non-AVH,,,,,,,,pmid_26053998
20.0,,healthy,,,,,,,,,pmid_26053998
20.0,marijuana-using young adults,patients,MJ,,,,,,,,pmid_27068178
23.0,,healthy,CON,,,,,,,,pmid_27068178
36.0,chronic dieters,patients,female,0.0,36.0,,,,,,pmid_27663021
316.0,schizophrenia,patients,,,,,,,,,pmid_28243099
342.0,healthy,controls,,,,,,,,,pmid_28243099
66.0,unaffected relatives,relatives,,,,,,,,,pmid_28243099
1.0,,healthy,middle-aged adults,,,55.85,4.24 years,,,,pmid_31736741
34.0,,healthy,,,,,,,,,pmid_21078303
17.0,,healthy,perimenopausal,,,,,,,,pmid_21078303
17.0,,healthy,,,,,,,,,pmid_21078303
15.0,ADHD,patients,adolescents,15.0,0.0,,,,,,pmid_21784302
15.0,,healthy,adolescents,15.0,0.0,,,,,,pmid_21784302
20.0,amnesic patients,patients,medial temporal lobe,10.0,10.0,45.0,30-60,30.0,60.0,40.0,pmid_20385169
30.0,,healthy,,15.0,15.0,35.0,20-50,20.0,50.0,30.0,pmid_20385169
20.0,ASD,patients,high functioning,15.0,5.0,10.0,5-15,5.0,15.0,10.0,pmid_28979000
20.0,,healthy,,10.0,10.0,10.0,5-15,5.0,15.0,10.0,pmid_28979000
38.0,T2DM,patients,,,,,,,,,pmid_26632913
40.0,non-T2DM,subjects,,,,,,,,,pmid_26632913
15.0,depressed,patients,,,,,,,,,pmid_19632301
21.0,healthy,control subjects,,,,,,,,,pmid_19632301
40.0,current MDD with no lifetime diagnosis of an anxiety disorder (MDD-only),patients,,,,,,,,,pmid_24856553
50.0,,healthy,,25.0,25.0,32.5,25-45,25.0,45.0,32.0,pmid_12495527
30.0,patients,patients,,15.0,15.0,39.0,30-50,30.0,50.0,38.0,pmid_12495527
10.0,,healthy,right-handed adults,10.0,0.0,,,,,,pmid_15193595
20.0,ADHD,patients,medication-naive,20.0,0.0,12.0,10-15,10.0,15.0,12.0,pmid_21451498
20.0,healthy,comparison boys,age-matched,20.0,0.0,12.0,10-15,10.0,15.0,12.0,pmid_21451498
50.0,healthy,patients,group 1,25.0,25.0,35.0,20-50,20.0,50.0,30.0,pmid_23459598
30.0,,healthy,group 2,15.0,15.0,45.0,30-60,30.0,60.0,40.0,pmid_23459598
8.0,healthy,females,normal-weight,0.0,8.0,,9-15,,,,pmid_16284969
12.0,autism,patients,children,12.0,0.0,,,,,,pmid_23082151
13.0,,healthy,children,13.0,0.0,,,,,,pmid_23082151
1.0,healthy,patients,group1,1.0,0.0,30.0,20-40,20.0,40.0,30.0,pmid_29512943
2.0,,healthy,group2,1.0,1.0,35.0,30-40,30.0,40.0,35.0,pmid_29512943
15.0,major depressive disorder,patients,,,,,,,,,pmid_15570157
15.0,,healthy,,,,,,,,,pmid_15570157
50.0,schizophrenia,patients,group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,pmid_24532853
50.0,,healthy,group B,30.0,20.0,40.0,25-60,25.0,60.0,45.0,pmid_24532853
20.0,healthy,patients,group1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,pmid_27867032
15.0,,healthy,group2,8.0,7.0,42.0,35-50,35.0,50.0,45.0,pmid_27867032
50.0,Alzheimer's disease,patients,AD,25.0,25.0,70.0,60-80,60.0,80.0,70.0,pmid_26812213
36.0,MOH patients,patients,,,,,,,,,pmid_30203789
32.0,,healthy,,,,,,,,,pmid_30203789
20.0,ASD,patients,children,15.0,5.0,8.0,5-12,5.0,12.0,9.0,pmid_23139906
20.0,,healthy,children,10.0,10.0,9.0,6-11,6.0,11.0,9.5,pmid_23139906
