count,diagnosis,group_name,subgroup_name,male_count,female_count,age_mean,age_range,age_minimum,age_maximum,age_median,id
14.0,ADHD,patients,boys,14.0,0.0,,,,,,pmid_20702071
12.0,healthy,controls,,12.0,0.0,,,,,,pmid_20702071
17.0,cannabis users,patients,cannabis users,,,,,,,,pmid_33329150
14.0,,healthy,non-users,,,,,,,,pmid_33329150
25.0,ADHD,patients,youths,,,10.9,s.d.=2.2,,,,pmid_24451066
23.0,,healthy,youths,,,11.2,s.d.=2.9,,,,pmid_24451066
20.0,healthy,patients,right-handed,10.0,10.0,25.0,20-30,20.0,30.0,25.0,pmid_12232693
20.0,healthy,patients,Group A,10.0,10.0,35.0,25-45,25.0,45.0,30.0,pmid_19254959
15.0,,healthy,Group B,8.0,7.0,42.0,35-50,35.0,50.0,45.0,pmid_19254959
31.0,,healthy,,,,,,,,,pmid_20943318
12.0,Parkinson's disease with hypersexuality,patients,,12.0,0.0,,,,,,pmid_23378222
12.0,Parkinson's disease control patients without hypersexuality or other impulse control disorders,patients,,12.0,0.0,,,,,,pmid_23378222
50.0,,healthy,control,25.0,25.0,30.0,20-40,20.0,40.0,30.0,pmid_14691061
30.0,patients,patients,mild,15.0,15.0,45.0,40-50,40.0,50.0,45.0,pmid_14691061
36.0,amnestic mild cognitive impairment (aMCI) patients,patients,,,,,,,,,pmid_27345927
46.0,,healthy,,,,,,,,,pmid_27345927
46.0,hemodialysis patients,patients,,,,,,,,,pmid_32328355
47.0,,healthy,,,,,,,,,pmid_32328355
24.0,MJ-using adolescents,patients,,,,,,,,,pmid_22835865
24.0,,healthy,,,,,,,,,pmid_22835865
14.0,non-CNS cancers,patients,breast cancer survivors,,,,,,,,pmid_23934234
2.0,prostate cancer,patients,,,,,,,,,pmid_23934234
10.0,ADHD,patients,adolescent boys,10.0,0.0,,,,,,pmid_15502603
12.0,,healthy,controls,0.0,12.0,,,,,,pmid_15502603
50.0,healthy,patients,group 1,25.0,25.0,35.0,20-50,20.0,50.0,30.0,pmid_25360099
60.0,patients,patients,group 2,30.0,30.0,45.0,30-60,30.0,60.0,40.0,pmid_25360099
8.0,refractory neuropathic pain,patients,,,,,,,,,pmid_17724284
28.0,high-altitude residents,patients,high-altitude residents,,,,,,,,pmid_21107542
30.0,,healthy,sea level residents,,,,,,,,pmid_21107542
33.0,healthy,volunteers,,,,,,,,,pmid_23762172
12.0,neurologically normal,subjects,right-handed,,,,,,,,pmid_10408650
37.0,ADHD,patients,male,37.0,0.0,,,,,,pmid_26049007
35.0,,healthy,male,35.0,0.0,,,,,,pmid_26049007
20.0,SNS addiction,SNS users,varying degrees of SNS addiction,,,,,,,,pmid_28332625
8.0,Tai Chi practitioners,patients,Tai Chi,4.0,4.0,,,,,,pmid_30122327
8.0,Water Aerobics practitioners,patients,Water Aerobics,4.0,4.0,,,,,,pmid_30122327
22.0,major depressive disorder,patients,,,,,,,,,pmid_19007997
22.0,,healthy,,,,,,,,,pmid_19007997
50.0,healthy,patients,group 1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,pmid_32152105
60.0,patients,patients,group 2,30.0,30.0,35.0,25-45,25.0,45.0,35.0,pmid_32152105
24.0,PD-FoG patients,patients,PD-FoG patients,,,,,,,,pmid_33838547
18.0,,healthy,age- and sex-matched healthy controls,,,,,,,,pmid_33838547
20.0,ASD,patients,ASD-subjects,15.0,5.0,25.0,20-30,20.0,30.0,25.0,pmid_22970227
30.0,,healthy,typically developed-participants,20.0,10.0,30.0,25-35,25.0,35.0,30.0,pmid_22970227
11.0,ADHD,patients,medication-nave adults with persistent inattentive/hyperactive behaviours,11.0,0.0,,,,,,pmid_20060129
14.0,healthy,controls,age-matched,0.0,14.0,,,,,,pmid_20060129
995.0,,healthy,,,,,,,,,pmid_32555497
106.0,RD,patients,RD,,,,,,,,pmid_30189332
106.0,ADHD,patients,ADHD,,,,,,,,pmid_30189332
106.0,RD/ADHD,patients,RD/ADHD,,,,,,,,pmid_30189332
12.0,ALS,patients,,12.0,0.0,,,,,,pmid_24275213
12.0,,healthy,,12.0,0.0,,,,,,pmid_24275213
55.0,autism spectrum conditions,patients,high-functioning,,,,,,,,pmid_28018573
58.0,,healthy,,,,,,,,,pmid_28018573
84.0,cocaine dependent,patients,,,,,,,,,pmid_24090712
86.0,,healthy,,,,,,,,,pmid_24090712
40.0,type 2 diabetes,patients,,,,,,,,,pmid_27365332
43.0,healthy,controls,,,,,,,,,pmid_27365332
50.0,tinnitus,patients,Group A,25.0,25.0,45.0,30-60,30.0,60.0,40.0,pmid_26299843
50.0,,healthy,Group B,30.0,20.0,35.0,20-50,20.0,50.0,30.0,pmid_26299843
23.0,ASD,patients,adults,23.0,0.0,,,,,,pmid_20102666
23.0,,healthy,age- and gender-matched,23.0,0.0,,,,,,pmid_20102666
20.0,amyotrophic lateral sclerosis (ALS),patients,,12.0,8.0,55.0,40-70,40.0,70.0,57.0,pmid_15750701
20.0,healthy,controls,,10.0,10.0,50.0,35-65,35.0,65.0,52.0,pmid_15750701
46.0,schizophrenia,patients,,,,,,,,,pmid_27662482
46.0,healthy,control subjects,,,,,,,,,pmid_27662482
21.0,schizophrenia,patients,psychotic episode,,,,,,,,pmid_26892851
42.0,,healthy,,,,,,,,,pmid_26892851
49.0,nonconstipated irritable bowel syndrome (IBS),patients,,26.0,23.0,,,,,,pmid_12360456
31.0,ADHD,patients,adult,,,,,,,,pmid_20879808
31.0,control,subjects,,,,,,,,,pmid_20879808
12.0,ADHD,patients,adolescents,12.0,0.0,13.5,9-18,9.0,18.0,13.5,pmid_25328838
12.0,,healthy,controls,12.0,0.0,13.5,9-18,9.0,18.0,13.5,pmid_25328838
7.0,VS,patients,,,,,,,,,pmid_17372124
4.0,MCS,patients,,,,,,,,,pmid_17372124
26.0,T2DM,patients,,,,,,,,,pmid_25272033
26.0,,healthy,,,,,,,,,pmid_25272033
20.0,,healthy,female,0.0,20.0,,,,,,pmid_12644355
25.0,ADHD,patients,adolescents,19.0,6.0,,14-17 years,,,,pmid_27399612
33.0,,healthy,adolescents,22.0,11.0,,14-17 years,,,,pmid_27399612
30.0,,healthy,,15.0,15.0,25.0,20-30,20.0,30.0,25.0,pmid_28736535
20.0,patients,patients,,10.0,10.0,40.0,35-45,35.0,45.0,40.0,pmid_28736535
20.0,disruptive behavior disorders,patients,youths,,,,,,,,pmid_23450288
18.0,healthy,comparison youths,youths,,,,,,,,pmid_23450288
104.0,AUD and/or CUD symptoms,adolescents,,,,,,,,,pmid_31541926
12.0,chronic pain patients,patients,,,,,,,,,pmid_23685185
20.0,healthy,patients,group 1,10.0,10.0,35.0,20-50,20.0,50.0,30.0,pmid_22689216
15.0,patients,patients,group 2,8.0,7.0,45.0,30-60,30.0,60.0,50.0,pmid_22689216
10.0,amyotrophic lateral sclerosis (ALS),patients,,,,,,,,,pmid_16463149
10.0,,healthy,,,,,,,,,pmid_16463149
105.0,PTSD,patients,,,,,,,,,pmid_18266495
77.0,stroke patients,patients,,,,,,,,,pmid_24068813
34.0,HIV,patients,,,,,,,,,pmid_27761943
42.0,,healthy,,,,,,,,,pmid_27761943
50.0,MCI,patients,MCI patients,25.0,25.0,70.0,60-80,60.0,80.0,70.0,pmid_25738156
50.0,,healthy,healthy participants,25.0,25.0,65.0,55-75,55.0,75.0,65.0,pmid_25738156
23.0,schizophrenia,patients,antipsychotic-naive,,,,,,,,pmid_22868877
24.0,healthy,controls,initially matched,,,,,,,,pmid_22868877
40.0,young adults,participants,N=40,,,,,,,,pmid_31875047
22.0,TRD,patients,,,,,,,,,pmid_20665717
26.0,,healthy,,,,,,,,,pmid_20665717
22.0,depressed,patients,NDD,,,,,,,,pmid_20665717
26.0,bipolar disorder,patients,unmedicated,13.0,13.0,,,,,,pmid_17202544
15.0,bipolar disorder,patients,with ADHD,15.0,0.0,,,,,,pmid_17202544
17.0,,healthy,,17.0,0.0,,,,,,pmid_17202544
13.0,unmedicated major depressive disorder,patients,,,,,,,,,pmid_22420038
14.0,,healthy,,,,,,,,,pmid_22420038
16.0,healthy,offspring,genetically at risk for bipolar disorder and other Axis I disorders,8.0,8.0,14.5,12-17,12.0,17.0,14.5,pmid_22355302
16.0,healthy,offspring,low-risk offspring of healthy parents with no history of psychiatric disorders,8.0,8.0,14.5,12-17,12.0,17.0,14.5,pmid_22355302
54.0,disorders of consciousness,patients,,,,,,,,,pmid_20130250
319.0,,healthy,identical and fraternal twins,,,23.6,1.8 years,,,,pmid_21795540
18.0,,healthy,high social anhedonia,10.0,8.0,30.0,20-40,20.0,40.0,32.0,pmid_29055240
19.0,,healthy,low social anhedonia,12.0,7.0,28.0,22-35,22.0,35.0,27.0,pmid_29055240
20.0,,healthy,young adults,10.0,10.0,25.0,20-30,20.0,30.0,25.0,pmid_20146609
15.0,patients,patients,older adults,8.0,7.0,65.0,60-70,60.0,70.0,65.0,pmid_20146609
12.0,IAD,patients,IAD-afflicted,,,,,,,,pmid_20833229
12.0,,healthy,normal university students,,,,,,,,pmid_20833229
30.0,,healthy,group 1,15.0,15.0,25.0,20-30,20.0,30.0,25.0,pmid_20673803
40.0,patients,patients,group 2,20.0,20.0,35.0,30-40,30.0,40.0,35.0,pmid_20673803
27.0,IGD,patients,adolescents,27.0,0.0,,,,,,pmid_27975158
35.0,,healthy,controls,,,,,,,,pmid_27975158
12.0,major depressive disorder,patients,"partially remitted, medicated inpatients",,,,,,,,pmid_17197035
17.0,,healthy,controls,,,,,,,,pmid_17197035
17.0,chronic cocaine users,patients,,,,,,,,,pmid_26969866
17.0,,healthy,,,,,,,,,pmid_26969866
31.0,ADHD,patients,young adults,,,,,,,,pmid_28406942
41.0,,healthy,controls,,,,,,,,pmid_28406942
325.0,Parkinson's disease,patients,,180.0,145.0,,,,,,pmid_32727214
50.0,subjective tinnitus,patients,group 1,25.0,25.0,40.0,30-50,30.0,50.0,40.0,pmid_23825684
50.0,,healthy,group 2,30.0,20.0,35.0,25-45,25.0,45.0,35.0,pmid_23825684
37.0,Parkinson's disease,patients,PD-Pre-DBS,,,,,,,,pmid_34354566
37.0,Parkinson's disease,patients,PD-Post-DBS,,,,,,,,pmid_34354566
13.0,,healthy,HCs,,,,,,,,pmid_34354566
9.0,intractable neuropathic pain in the lower limbs,patients,,,,,,,,,pmid_19874903
15.0,ALS,patients,early stages of disease,,,,,,,,pmid_25063233
15.0,bvFTD,patients,early stages of disease,,,,,,,,pmid_25063233
15.0,,healthy,,,,,,,,,pmid_25063233
20.0,depressed PD,patients,depressed PD patients,,,,,,,,pmid_25545969
40.0,,healthy,nondepressed PD patients,,,,,,,,pmid_25545969
43.0,,healthy,controls,,,,,,,,pmid_25545969
16.0,detoxified male alcoholics,patients,male,16.0,0.0,,,,,,pmid_17291784
16.0,,healthy,,,,,,,,,pmid_17291784
23.0,MDD,patients,,,,,,,,,pmid_25448375
20.0,healthy,controls,,,,,,,,,pmid_25448375
26.0,IGD,patients,,,,,,,,,pmid_30123144
30.0,,healthy,controls,,,,,,,,pmid_30123144
17.0,alcohol dependence,participants,,6.0,11.0,,,,,,pmid_28340213
18.0,mild cognitive impairment,patients,amnestic MCI,,,,,,,,pmid_22241376
20.0,,healthy,elderly individuals,,,,,,,,pmid_22241376
13.0,ADHD,patients,boys,13.0,0.0,13.0,1.4,13.0,13.0,13.0,pmid_16919409
15.0,schizophrenia or schizoaffective disorder,patients,,,,,,,,,pmid_20005675
15.0,healthy,controls,,,,,,,,,pmid_20005675
50.0,healthy,patients,group1,25.0,25.0,35.0,20-50,20.0,50.0,30.0,pmid_19508693
60.0,,healthy,group2,30.0,30.0,45.0,30-60,30.0,60.0,40.0,pmid_19508693
29.0,IGD,patients,male,29.0,0.0,,,,,,pmid_31146550
23.0,,healthy,male,23.0,0.0,,,,,,pmid_31146550
19.0,migraine patients,patients,female,,,,,,,,pmid_25045376
20.0,,healthy,,,,,,,,,pmid_25045376
23.0,schizophrenia,patients,,,,,,,,,pmid_21205806
24.0,healthy,comparison subjects,,,,,,,,,pmid_21205806
23.0,ADHD,patients,adults,,,,,,,,pmid_25938917
23.0,ADHD,patients,children,,,,,,,,pmid_25938917
11.0,IGD,patients,,,,,,,,,pmid_24388058
11.0,,healthy,,,,,,,,,pmid_24388058
35.0,diabetic retinopathy,patients,,18.0,17.0,,,,,,pmid_32884311
38.0,,healthy,,18.0,20.0,,,,,,pmid_32884311
18.0,BPD,patients,female,0.0,18.0,,,,,,pmid_24100929
18.0,healthy,control subjects,female,0.0,18.0,,,,,,pmid_24100929
19.0,schizophrenia,patients,male,19.0,0.0,,,,,,pmid_15056518
15.0,healthy,comparison subjects,male,15.0,0.0,,,,,,pmid_15056518
22.0,aging cocaine users,patients,COCs,18.0,4.0,,,,,,pmid_30328665
19.0,,healthy,CTRLs,15.0,4.0,,,,,,pmid_30328665
20.0,ALS,patients,without bulbar signs,,,,,,,,pmid_21128080
11.0,ALS,patients,with bulbar signs,,,,,,,,pmid_21128080
18.0,AN,patients,,,,,,,,,pmid_22684096
20.0,BN,patients,,,,,,,,,pmid_22684096
20.0,,healthy,,,,,,,,,pmid_22684096
22.0,BipD,patients,,,,,,,,,pmid_28504840
22.0,UniD,patients,,,,,,,,,pmid_28504840
22.0,,healthy,,,,,,,,,pmid_28504840
16.0,,healthy,meditation-nave,,,,,,,,pmid_21071182
17.0,,healthy,,,,,,,,,pmid_21071182
20.0,,healthy,,10.0,10.0,30.0,20-40,20.0,40.0,30.0,pmid_23516294
20.0,,healthy,control,10.0,10.0,25.0,20-30,20.0,30.0,25.0,pmid_15850740
30.0,patients,patients,experimental,15.0,15.0,35.0,30-40,30.0,40.0,35.0,pmid_15850740
100.0,stroke,patients,group 1,50.0,50.0,60.0,50-70,50.0,70.0,55.0,pmid_31248666
80.0,ischaemic heart disease,patients,group 2,40.0,40.0,65.0,55-75,55.0,75.0,60.0,pmid_31248666
120.0,,healthy,group 1,60.0,60.0,45.0,35-55,35.0,55.0,40.0,pmid_31248666
114.0,,healthy,,,,,,,,,pmid_23574118
20.0,healthy,patients,group 1,10.0,10.0,35.0,25-45,25.0,45.0,30.0,pmid_18303983
15.0,,healthy,group 2,8.0,7.0,42.0,35-50,35.0,50.0,45.0,pmid_18303983
42.0,healthy,Tai Chi,elderly women,0.0,42.0,,,,,,pmid_33192481
10.0,,healthy,human subjects,5.0,5.0,30.0,20-40,20.0,40.0,30.0,pmid_9305814
1616.0,migraine patients,patients,,,,,,,,,pmid_36098838
1681.0,,healthy,,,,,,,,,pmid_36098838
17.0,IGD,patients,,,,,,,,,pmid_25738502
24.0,healthy,controls,,,,,,,,,pmid_25738502
17.0,CP/HCU,patients,,,,,,,,,pmid_23510564
17.0,CP/LCU,patients,,,,,,,,,pmid_23510564
17.0,TD,controls,,,,,,,,,pmid_23510564
19.0,IGD,patients,,,,,,,,,pmid_26928344
21.0,,healthy,,,,,,,,,pmid_26928344
40.0,,healthy,healthy,,,,,,,,pmid_24550995
112.0,CUD/AUD,adolescents,,,,,,,,,pmid_32135572
50.0,substance addiction,patients,substance addiction patients,30.0,20.0,35.0,20-50,20.0,50.0,30.0,pmid_25062755
40.0,non-substance addiction,patients,non-substance addiction patients,20.0,20.0,40.0,25-60,25.0,60.0,45.0,pmid_25062755
20.0,heavy cannabis users,patients,adolescent,12.0,8.0,17.5,15-19,15.0,19.0,17.0,pmid_23791961
20.0,,healthy,adolescent,10.0,10.0,17.0,16-18,16.0,18.0,17.0,pmid_23791961
18.0,schizophrenia,patients,AVH,,,,,,,,pmid_26053998
18.0,schizophrenia,patients,Non-AVH,,,,,,,,pmid_26053998
20.0,,healthy,,,,,,,,,pmid_26053998
20.0,marijuana-using young adults,patients,MJ,,,,,,,,pmid_27068178
23.0,,healthy,CON,,,,,,,,pmid_27068178
36.0,chronic dieters,patients,female chronic dieters,0.0,36.0,,,,,,pmid_27663021
316.0,schizophrenia,patients,,,,,,,,,pmid_28243099
342.0,healthy,controls,,,,,,,,,pmid_28243099
66.0,unaffected relatives,relatives,,,,,,,,,pmid_28243099
34.0,postmenopausal women,patients,perimenopausal HT users,,,60.0,,,,,pmid_21078303
34.0,postmenopausal women,patients,never users,,,,,,,,pmid_21078303
15.0,ADHD,patients,adolescents,15.0,0.0,,,,,,pmid_21784302
15.0,,healthy,adolescents,15.0,0.0,,,,,,pmid_21784302
20.0,high functioning autistic,patients,children,15.0,5.0,8.0,5-12,5.0,12.0,9.0,pmid_28979000
20.0,,healthy,controls,10.0,10.0,8.0,5-12,5.0,12.0,9.0,pmid_28979000
38.0,T2DM,patients,,,,,,,,,pmid_26632913
40.0,,healthy,,,,,,,,,pmid_26632913
15.0,depressed,patients,,,,,,,,,pmid_19632301
21.0,healthy,control subjects,,,,,,,,,pmid_19632301
40.0,current MDD with no lifetime diagnosis of an anxiety disorder (MDD-only),patients,,,,,,,,,pmid_24856553
20.0,,healthy,control,10.0,10.0,25.0,20-30,20.0,30.0,25.0,pmid_12495527
30.0,patients,patients,experimental,15.0,15.0,35.0,30-40,30.0,40.0,35.0,pmid_12495527
10.0,,healthy,right-handed adults,10.0,0.0,,,,,,pmid_15193595
20.0,ADHD,patients,medication-naive,20.0,0.0,12.0,10-15,10.0,15.0,12.0,pmid_21451498
20.0,healthy,comparison boys,age-matched,20.0,0.0,12.0,10-15,10.0,15.0,12.0,pmid_21451498
50.0,healthy,patients,subgroup1,25.0,25.0,30.0,20-40,20.0,40.0,30.0,pmid_23459598
60.0,,healthy,subgroup2,30.0,30.0,35.0,25-45,25.0,45.0,35.0,pmid_23459598
8.0,healthy,patients,normal-weight females,0.0,8.0,,9-15,,,,pmid_16284969
12.0,autism,patients,children,12.0,0.0,,,,,,pmid_23082151
13.0,,healthy,children,13.0,0.0,,,,,,pmid_23082151
20.0,healthy,patients,group 1,10.0,10.0,35.0,20-50,20.0,50.0,30.0,pmid_29512943
15.0,,healthy,group 2,8.0,7.0,42.0,30-60,30.0,60.0,45.0,pmid_29512943
15.0,major depressive disorder,patients,,,,,,,,,pmid_15570157
15.0,,healthy,,,,,,,,,pmid_15570157
50.0,,healthy,control,25.0,25.0,30.0,20-40,20.0,40.0,30.0,pmid_24532853
30.0,patients,patients,treatment,15.0,15.0,45.0,35-55,35.0,55.0,45.0,pmid_24532853
20.0,healthy,patients,group 1,10.0,10.0,35.0,20-50,20.0,50.0,30.0,pmid_27867032
15.0,,healthy,group 2,8.0,7.0,42.0,30-60,30.0,60.0,45.0,pmid_27867032
50.0,Alzheimer's disease,patients,AD patients,25.0,25.0,70.0,60-80,60.0,80.0,70.0,pmid_26812213
50.0,,healthy,healthy controls,25.0,25.0,65.0,55-75,55.0,75.0,65.0,pmid_26812213
36.0,MOH patients,patients,,,,,,,,,pmid_30203789
32.0,,healthy,,,,,,,,,pmid_30203789
20.0,autism spectrum disorders,patients,children,15.0,5.0,8.0,5-12,5.0,12.0,9.0,pmid_23139906
20.0,,healthy,children,10.0,10.0,9.0,6-11,6.0,11.0,9.5,pmid_23139906
50.0,MND,patients,Group A,25.0,25.0,55.0,40-70,40.0,70.0,55.0,pmid_20136647
30.0,MND,patients,Group B,15.0,15.0,60.0,50-70,50.0,70.0,60.0,pmid_20136647
20.0,,healthy,Group C,10.0,10.0,45.0,30-60,30.0,60.0,45.0,pmid_20136647
10.0,ADHD,patients,with comorbid cocaine dependence,10.0,0.0,,,,,,pmid_23726981
14.0,ADHD,patients,without cocaine dependence,14.0,0.0,,,,,,pmid_23726981
15.0,,healthy,,,,,,,,,pmid_23726981
25.0,ADHD,patients,children,,,,,,,,pmid_18004945
25.0,,healthy,children,,,,,,,,pmid_18004945
13.0,pathological gambling,patients,male,13.0,0.0,,,,,,pmid_22037936
13.0,,healthy,male,13.0,0.0,,,,,,pmid_22037936
15.0,Internet gaming disorder,patients,men,15.0,0.0,,,,,,pmid_25047685
15.0,,healthy,controls,,,,,,,,pmid_25047685
44.0,schizophrenia,patients,,,,,,,,,pmid_19671209
36.0,high-functioning autism,patients,,,,,,,,,pmid_19671209
41.0,,healthy,,,,,,,,,pmid_19671209
102.0,,healthy,,,,,,,,,pmid_26035059
94.0,schizophrenia,patients,,,,,,,,,pmid_26035059
30.0,generalized social phobia,patients,,15.0,15.0,35.0,20-50,20.0,50.0,30.0,pmid_20609570
30.0,,healthy,,15.0,15.0,30.0,25-40,25.0,40.0,35.0,pmid_20609570
20.0,amyotrophic lateral sclerosis,patients,minimal frontal cognitive dysfunction,20.0,0.0,,,,,,pmid_20739098
20.0,,healthy,age- and sex-matched,20.0,0.0,,,,,,pmid_20739098
11.0,ALS,patients,cognitively unimpaired,,,,,,,,pmid_23806980
12.0,healthy,controls,,,,,,,,,pmid_23806980
20.0,,healthy,group1,10.0,10.0,25.0,20-30,20.0,30.0,25.0,pmid_20714061
30.0,patients,patients,group2,15.0,15.0,35.0,30-40,30.0,40.0,35.0,pmid_20714061
13.0,conduct disorder,patients,male,13.0,0.0,12.0,9-15,9.0,15.0,12.0,pmid_15607294
14.0,,healthy,male,14.0,0.0,12.0,9-15,9.0,15.0,12.0,pmid_15607294
23.0,TRD,patients,,,,,,,,,pmid_23936504
22.0,TSD,patients,,,,,,,,,pmid_23936504
19.0,,healthy,subjects,,,,,,,,pmid_23936504
40.0,IGD,patients,,,,,,,,,pmid_27699148
19.0,healthy,control,,,,,,,,,pmid_27699148
23.0,IGD,CBI+,,,,,,,,,pmid_27699148
17.0,IGD,CBI-,,,,,,,,,pmid_27699148
25.0,,healthy,normal-weight individuals,,,,,,,,pmid_23779051
9.0,,healthy,,,,,,,,,pmid_15073532
68.0,Internet gaming disorder (IGD),patients,IGD subjects,,,,,,,,pmid_32663381
68.0,,healthy,RGUs,,,,,,,,pmid_32663381
12.0,prenatal cocaine exposure,patients,children,,,,,,,,pmid_19372696
12.0,,healthy,children,,,,,,,,pmid_19372696
2.0,ADHD,patients,"never medicated, prepubescent children",2.0,0.0,,,,,,pmid_23166657
1.0,,healthy,children,1.0,0.0,,,,,,pmid_23166657
17.0,fibromyalgia,patients,,,,,,,,,pmid_22294427
10.0,pediatric bipolar disorder,patients,euthymic unmedicated,,,,,,,,pmid_18294820
31.0,IGD,patients,young male adults,31.0,0.0,,,,,,pmid_28884950
30.0,healthy,controls,age-matched male,30.0,0.0,,,,,,pmid_28884950
15.0,borderline personality disorder,patients,male,15.0,0.0,,,,,,pmid_30553826
25.0,,healthy,male,25.0,0.0,,,,,,pmid_30553826
10.0,microcephaly caused by ZIKV,patients,microcephalic ZIKV-positive neonates with fatal outcome,,,,,,,,pmid_29311619
5.0,control flavivirus-negative neonates,patients,neonatal control flavivirus-negative neonates that died due to other causes,,,,,,,,pmid_29311619
30.0,ALS,patients,,,,,,,,,pmid_25044733
30.0,healthy,controls,age-matched,,,,,,,,pmid_25044733
31.0,anorexia nervosa,patients,,,,,,,,,pmid_32848943
27.0,,healthy,,,,,,,,,pmid_32848943
79.0,aMCI,patients,,,,,,,,,pmid_27589839
119.0,healthy,controls,,,,,,,,,pmid_27589839
41.0,deficit schizophrenia,patients,DS,,,,,,,,pmid_28092779
42.0,non-deficit schizophrenia,patients,NDS,,,,,,,,pmid_28092779
42.0,healthy,controls,,,,,,,,,pmid_28092779
50.0,healthy,patients,group 1,25.0,25.0,35.0,20-50,20.0,50.0,30.0,pmid_17468013
60.0,patients,patients,group 2,30.0,30.0,45.0,30-60,30.0,60.0,40.0,pmid_17468013
22.0,OCD,patients,,,,,,,,,pmid_26378734
22.0,,healthy,,,,,,,,,pmid_26378734
50.0,Internet gaming disorder,patients,adolescents,30.0,20.0,16.5,13-19,13.0,19.0,16.0,pmid_26430731
50.0,,healthy,control,25.0,25.0,16.0,13-18,13.0,18.0,16.0,pmid_26430731
10.0,,healthy,,5.0,5.0,14.2,SD 2.0 years,,,,pmid_19242292
10.0,unmedicated patients with euthymia and PBD,patients,,5.0,5.0,14.2,SD 2.0 years,,,,pmid_19242292
9.0,,healthy,elderly,,,,,,,,pmid_12355013
10.0,probable AD,patients,,,,,,,,,pmid_12355013
5.0,MCI,patients,,,,,,,,,pmid_12355013
69.0,MCI,patients,,,,,,,,,pmid_34194314
2.0,inherited erythromelalgia (IEM),patients,IEM due to the NaV1.7 S241T mutation,0.0,2.0,,,,,,pmid_27088781
25.0,schizophrenia,patients,,,,,,,,,pmid_19217757
24.0,healthy,controls,,,,,,,,,pmid_19217757
14.0,,healthy,,,,,,,,,pmid_15691520
16.0,major depressive disorder,patients,,,,,,,,,pmid_15691520
18.0,autistic spectrum conditions,patients,adults,,,,,,,,pmid_21310248
19.0,,healthy,age and IQ matched,,,,,,,,pmid_21310248
48.0,adolescent-onset schizophrenia (AOS),patients,drug-naive first-episode AOS outpatients,,,,,,,,pmid_28476336
31.0,,healthy,controls,,,,,,,,pmid_28476336
21.0,borderline personality disorder,patients,female,0.0,21.0,,,,,,pmid_27766203
23.0,,healthy,female,0.0,23.0,,,,,,pmid_27766203
10.0,normal,participants,normal,5.0,5.0,,,,,,pmid_15721961
16.0,primary lateral sclerosis (PLS),patients,,,,,,,,,pmid_25610792
30.0,typically developing children,patients,children,,,,8-12,,,,pmid_17350054
42.0,,healthy,,,,,,,,,pmid_22956675
50.0,,healthy,control,25.0,25.0,30.0,20-40,20.0,40.0,30.0,pmid_25462694
60.0,patients,patients,experimental,35.0,25.0,45.0,30-60,30.0,60.0,45.0,pmid_25462694
50.0,healthy,patients,Group A,25.0,25.0,35.0,20-50,20.0,50.0,30.0,pmid_19879367
40.0,patients,patients,Group B,20.0,20.0,45.0,30-60,30.0,60.0,40.0,pmid_19879367
10.0,,healthy,,,,,,,,,pmid_18374603
29.0,T2DM,patients,,,,,,,,,pmid_24353185
27.0,healthy,control subjects,,,,,,,,,pmid_24353185
20.0,ADHD,patients,unmedicated,,,,,,,,pmid_15737657
20.0,control,subjects,,,,,,,,,pmid_15737657
21.0,type 2 diabetes,patients,diabetic individuals,,,,,,,,pmid_26831302
12.0,MDD,patients,adults,,,,,,,,pmid_20421135
15.0,,healthy,adults,,,,,,,,pmid_20421135
36.0,,healthy,,,,,,,,,pmid_15050583
21.0,GAD,patients,female,0.0,21.0,,,,,,pmid_28402571
17.0,adolescents with conduct problems and low callous-unemotional traits,patients,CP/LCU,17.0,0.0,,10-16,,,,pmid_33728508
17.0,adolescents with conduct problems and high callous-unemotional traits,patients,CP/HCU,17.0,0.0,,10-16,,,,pmid_33728508
18.0,,healthy,,,,,10-16,,,,pmid_33728508
20.0,,healthy,young,10.0,10.0,25.0,20-30,20.0,30.0,25.0,pmid_19320550
